ID,Name,Email,Phone,SSN,Transaction_Amount
502,Customer_502,customer_50241@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50342@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50443@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50544@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50145@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50246@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50347@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50448@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50549@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50150@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50251@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50352@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50453@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50554@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50155@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50256@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50357@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50458@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50559@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50160@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50261@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50362@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50463@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50564@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50165@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50266@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50367@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50468@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50569@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50170@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50271@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50372@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50473@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50574@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50175@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50276@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50377@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50478@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50579@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50180@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50281@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50382@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50483@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50584@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50185@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50286@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50387@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50488@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50589@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50190@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50291@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50392@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50493@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50594@example.com,(555) 626-3080,785-77-4122,$2301.05
501,Customer_501,customer_50195@example.com,(555) 884-8097,217-97-1606,$2744.19
502,Customer_502,customer_50296@example.com,(555) 394-1679,807-84-2324,$1769.49
503,Customer_503,customer_50397@example.com,(555) 234-8447,802-45-6429,$1732.17
504,Customer_504,customer_50498@example.com,(555) 634-9655,239-51-7858,$2051.3
505,Customer_505,customer_50599@example.com,(555) 626-3080,785-77-4122,$2301.05
