ID,Name,Email,Phone,SSN,Transaction_Amount
301,Customer_301,customer_30135@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30236@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30337@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30438@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30539@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30140@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30241@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30342@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30443@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30544@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30145@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30246@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30347@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30448@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30549@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30150@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30251@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30352@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30453@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30554@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30155@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30256@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30357@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30458@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30559@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30160@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30261@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30362@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30463@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30564@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30165@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30266@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30367@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30468@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30569@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30170@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30271@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30372@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30473@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30574@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30175@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30276@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30377@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30478@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30579@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30180@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30281@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30382@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30483@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30584@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30185@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30286@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30387@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30488@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30589@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30190@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30291@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30392@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30493@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30594@example.com,(555) 380-3056,829-51-6925,$3119.7
301,Customer_301,customer_30195@example.com,(555) 556-9730,997-30-1628,$597.15
302,Customer_302,customer_30296@example.com,(555) 673-7737,569-36-1155,$3144.24
303,Customer_303,customer_30397@example.com,(555) 808-2168,522-19-6061,$3385.48
304,Customer_304,customer_30498@example.com,(555) 591-4460,551-10-7318,$4509.31
305,Customer_305,customer_30599@example.com,(555) 380-3056,829-51-6925,$3119.7
